gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
196,-488,49.125,-121.875,4,7,6.0,2,2,True,0.24972597734746074,0.08450704225352113,0.16711650980049092,0.0010960906101571063,1.0,0.24972597734746074,0.08450704225352113,0.06288693385467581,29.0,0.07832548696495888,0.045717188055491645,,,
196,-487,49.125,-121.625,15,9,50.0,1,1,True,0.06632566069906223,0.11267605633802817,0.0895008585185452,0.005115089514066497,1.0,0.06632566069906223,0.11267605633802817,0.4889912954429085,62.0,0.03095770735508204,0.053644495658383286,,,
196,-486,49.125,-121.375,3,16,3.0,0,0,False,0.3330897576421873,0.2112676056338028,0.2721786816379951,0.0007307270734380709,,0.3330897576421873,0.2112676056338028,0.027479091995221024,135.0,0.021192307150976405,0.04137641057162451,,,
196,-485,49.125,-121.125,15,3,84.5,0,0,False,0.06632566069906223,0.028169014084507043,0.04724733739178464,0.005115089514066497,,0.06632566069906223,0.028169014084507043,0.32861185221117317,115.0,0.09524711246003702,0.16147412759945587,,,
196,-484,49.125,-120.875,5,6,10.0,46,29,True,0.1997077091706248,0.07042253521126761,0.1350651221909462,0.0014614541468761417,0.6304347826086957,0.1997077091706248,0.07042253521126761,0.3281385281385281,81.0,0.08090903173017541,0.037380496295721856,4.76,3.149973425625449,0.6617591230305565
196,-479,49.125,-119.625,4,17,6.0,413,98,True,0.24972597734746074,0.22535211267605634,0.23753904501175854,0.0010960906101571063,0.23728813559322035,0.24972597734746074,0.22535211267605634,0.35483870967741943,255.0,0.11833450316459854,0.12311245540499006,4.31,2.6459115601496217,0.6139005940022325
196,-478,49.125,-119.375,3,13,3.0,4,4,True,0.3330897576421873,0.16901408450704225,0.25105192107461477,0.0007307270734380709,1.0,0.3330897576421873,0.16901408450704225,0.5985663082437277,238.0,0.11443224881581694,0.4456913733592687,,,
196,-469,49.125,-117.125,1,20,0.0,24,8,True,1.0,0.2676056338028169,0.6338028169014085,0.0,0.3333333333333333,1.0,0.2676056338028169,0.025089605734767026,312.0,0.09624598568967753,0.08126213479824983,3.75,0.47059034107490205,0.12549075761997389
196,-457,49.125,-114.125,73,1,115.5625,13,7,True,0.01333827158022232,0.0,0.00666913579011116,0.026306174643770552,0.5384615384615384,0.01333827158022232,0.0,0.30268430528703083,133.0,0.11445709173668142,0.7263820430477116,3.205,0.4607486593581209,0.14375933209301744
197,-500,49.375,-124.875,10,7,32.0,0,0,False,0.09967117281695287,0.08450704225352113,0.092089107535237,0.003288271830471319,,0.09967117281695287,0.08450704225352113,0.1853277159445807,113.0,0.011675672414284254,0.19711696019315764,,,
197,-499,49.375,-124.625,3,10,3.0,4,2,True,0.3330897576421873,0.1267605633802817,0.2299251605112345,0.0007307270734380709,0.5,0.3330897576421873,0.1267605633802817,0.3913978494623656,30.0,0.07710304017329686,0.13779009478591803,,,
197,-498,49.375,-124.375,1,29,0.0,0,0,False,1.0,0.39436619718309857,0.6971830985915493,0.0,,1.0,0.39436619718309857,0.053763440860215055,,0.18775038095551494,0.05396265368330457,,,
197,-496,49.375,-123.875,1,23,0.0,0,0,False,1.0,0.30985915492957744,0.6549295774647887,0.0,,1.0,0.30985915492957744,0.025089605734767026,,0.22057171957828267,0.006429952198282062,,,
197,-495,49.375,-123.625,2,5,1.0,4,4,True,0.4998173182316405,0.056338028169014086,0.2780776732003273,0.00036536353671903543,1.0,0.4998173182316405,0.056338028169014086,0.0304147465437788,,0.12102134394842526,0.03845734011674574,,,
197,-494,49.375,-123.375,5,11,10.0,3,3,True,0.1997077091706248,0.14084507042253522,0.17027638979658,0.0014614541468761417,1.0,0.1997077091706248,0.14084507042253522,0.3668817204301076,22.0,0.027665581975067365,0.011409270645887839,,,
197,-493,49.375,-123.125,46,2,72.9,75,28,True,0.02138170958364442,0.014084507042253521,0.01773310831294897,0.016441359152356595,0.37333333333333335,0.02138170958364442,0.014084507042253521,0.27587075494909596,20.0,0.014533994074681787,0.017696830694023963,3.575,1.1288672873021484,0.3157670733712303
197,-492,49.375,-122.875,3,2,3.0,57,30,True,0.3330897576421873,0.014084507042253521,0.1735871323422204,0.0007307270734380709,0.5263157894736842,0.3330897576421873,0.014084507042253521,0.5268817204301075,,0.02080852308194016,0.006632417808752487,4.72,2.127325937419652,0.45070464775840086
197,-491,49.375,-122.625,1,4,0.0,0,0,False,1.0,0.04225352112676056,0.5211267605633803,0.0,,1.0,0.04225352112676056,0.01935483870967742,74.0,0.025019031295202238,0.04222854378741071,,,
197,-486,49.375,-121.375,4,19,6.0,1,1,True,0.24972597734746074,0.2535211267605634,0.25162355205401205,0.0010960906101571063,1.0,0.24972597734746074,0.2535211267605634,0.05661453242098403,51.0,0.1263676271740188,0.06584137935627409,,,
197,-483,49.375,-120.625,1,6,0.0,0,0,False,1.0,0.07042253521126761,0.5352112676056338,0.0,,1.0,0.07042253521126761,0.22580645161290325,127.0,0.12326833371192523,0.2139416399297272,,,
197,-482,49.375,-120.375,1,2,0.0,1,1,True,1.0,0.014084507042253521,0.5070422535211268,0.0,1.0,1.0,0.014084507042253521,0.07096774193548387,217.0,0.11925686454755004,0.17788718945883997,,,
197,-479,49.375,-119.625,2,10,1.0,3,3,True,0.4998173182316405,0.1267605633802817,0.3132889408059611,0.00036536353671903543,1.0,0.4998173182316405,0.1267605633802817,0.2688172043010753,184.0,0.23259570796530296,0.09590195426911381,,,
197,-471,49.375,-117.625,5,12,10.0,13,13,True,0.1997077091706248,0.15492957746478872,0.17731864331770675,0.0014614541468761417,1.0,0.1997077091706248,0.15492957746478872,0.0831541218637993,311.0,0.09379670248320068,0.10336204963874852,5.0,1.0635123368533994,0.21270246737067988
197,-470,49.375,-117.375,3,6,3.0,2,1,True,0.3330897576421873,0.07042253521126761,0.20175614642672746,0.0007307270734380709,0.5,0.3330897576421873,0.07042253521126761,0.0926779313876088,409.0,0.1170535538757655,0.14591763738711794,,,
197,-463,49.375,-115.625,3,28,0.5,1,1,True,0.3330897576421873,0.38028169014084506,0.3566857238915162,0.0007307270734380709,1.0,0.3330897576421873,0.38028169014084506,0.07373271889400922,221.0,0.09435449522576184,0.21408627228357693,,,
