gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
193,-495,48.375,-123.625,21,1,0.0,55,3,True,0.0422077922077922,0.0,0.0211038961038961,0.11363636363636363,0.05454545454545454,0.0422077922077922,0.0,0.1938580060471832,16.0,0.07549345779116287,0.05027608391396206,0.245,0.1521787687914107,0.6211378318016764
193,-494,48.375,-123.375,18,3,0.0,79,2,True,0.05018939393939393,0.06896551724137931,0.059577455590386616,0.09659090909090909,0.02531645569620253,0.05018939393939393,0.06896551724137931,0.17369453166837065,,0.15009979026882547,0.00474974286779166,0.165,0.027629238077889577,0.16744992774478532
194,-499,48.625,-124.625,3,7,3.0,1,0,True,0.32954545454545453,0.20689655172413793,0.26822100313479624,0.011363636363636364,0.0,0.32954545454545453,0.20689655172413793,0.19591211573101452,168.0,0.15640073201252314,0.029045734923336116,,,
194,-498,48.625,-124.375,2,12,0.0,17,3,True,0.4971590909090909,0.3793103448275862,0.43823471786833856,0.005681818181818182,0.17647058823529413,0.4971590909090909,0.3793103448275862,0.0,88.0,0.16072743074220636,0.14447229605627046,1.84,0.07642617010637268,0.041535962014332975
194,-497,48.625,-124.125,8,3,0.0,37,3,True,0.12002840909090907,0.06896551724137931,0.0944969631661442,0.03977272727272727,0.08108108108108109,0.12002840909090907,0.06896551724137931,0.10661272391925014,96.0,0.037228576678640164,0.27665972074522577,1.3,0.06819545342326883,0.052458041094822175
194,-495,48.625,-123.625,10,1,8.0,89,3,True,0.09488636363636363,0.0,0.047443181818181815,0.05113636363636364,0.033707865168539325,0.09488636363636363,0.0,0.12582506015843892,17.0,0.024253903395971388,0.091448675253968,0.19,0.07164455409164953,0.37707660048236596
194,-494,48.625,-123.375,9,3,0.0,84,4,True,0.10606060606060605,0.06896551724137931,0.08751306165099268,0.045454545454545456,0.047619047619047616,0.10606060606060605,0.06896551724137931,0.1271136428131696,,0.07569770603010836,0.012916630968550504,0.975,0.18426006246048485,0.18898467944665112
194,-493,48.625,-123.125,2,15,1.0,1,0,True,0.4971590909090909,0.4827586206896552,0.48995885579937304,0.005681818181818182,0.0,0.4971590909090909,0.4827586206896552,0.12960055498758583,,0.16689704311031361,0.0060712166960060895,,,
195,-503,48.875,-125.625,4,10,6.0,9,1,True,0.24573863636363635,0.3103448275862069,0.27804173197492166,0.017045454545454544,0.1111111111111111,0.24573863636363635,0.3103448275862069,0.17685188630149398,,0.11789103820145488,0.007822058541337086,0.57,0.2359406595988846,0.41393098175242915
195,-501,48.875,-125.125,6,13,3.0,15,1,True,0.16193181818181815,0.41379310344827586,0.287862460815047,0.028409090909090908,0.06666666666666667,0.16193181818181815,0.41379310344827586,0.36518956366721284,,0.1001266076057318,0.06014931944295428,0.34,0.05082152609293713,0.14947507674393273
195,-499,48.875,-124.625,1,28,0.0,4,3,True,1.0,0.9310344827586207,0.9655172413793103,0.0,0.75,1.0,0.9310344827586207,0.22979041916167664,152.0,0.022310553086193882,0.1392264177479214,,,
195,-496,48.875,-123.875,7,3,21.0,20,1,True,0.13798701298701296,0.06896551724137931,0.10347626511419614,0.03409090909090909,0.05,0.13798701298701296,0.06896551724137931,0.22264451244602051,49.0,0.015295309788133026,0.24866847045759946,0.425,0.010490681991661328,0.02468395762743842
195,-495,48.875,-123.625,13,3,1.0,44,1,True,0.07167832167832168,0.06896551724137931,0.0703219194598505,0.06818181818181818,0.022727272727272728,0.07167832167832168,0.06896551724137931,0.1774690414143452,,0.038939422307334826,0.034422842237306225,0.405,0.14528977459510264,0.3587401841854386
195,-494,48.875,-123.375,7,3,0.5,70,1,True,0.13798701298701296,0.06896551724137931,0.10347626511419614,0.03409090909090909,0.014285714285714285,0.13798701298701296,0.06896551724137931,0.12711364281316964,67.0,0.05666454320078429,0.010676354161000396,0.065,0.004996738279725747,0.07687289661116534
196,-505,49.125,-126.125,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,1.0,0.0,0.0900477525960737,,0.13029490701668608,0.0,,,
196,-504,49.125,-125.875,1,29,0.0,3,1,True,1.0,0.9655172413793104,0.9827586206896552,0.0,0.3333333333333333,1.0,0.9655172413793104,0.0900477525960737,,0.10934080735405498,0.004883225083126032,,,
196,-503,49.125,-125.625,6,10,0.0,7,2,True,0.16193181818181815,0.3103448275862069,0.23613832288401254,0.028409090909090908,0.2857142857142857,0.16193181818181815,0.3103448275862069,0.014705345406747485,124.0,0.11808705287471566,0.01322141409981449,1.925,0.09094788565071658,0.047245654883489134
196,-501,49.125,-125.125,1,24,0.0,0,0,False,1.0,0.7931034482758621,0.896551724137931,0.0,,1.0,0.7931034482758621,0.6840165822201753,196.0,0.09262982981290015,0.07874116918290264,,,
196,-500,49.125,-124.875,1,10,0.0,2,1,True,1.0,0.3103448275862069,0.6551724137931034,0.0,0.5,1.0,0.3103448275862069,0.0900477525960737,88.0,0.042268754300023484,0.15188276404497167,,,
196,-499,49.125,-124.625,6,2,0.0,1,0,True,0.16193181818181815,0.034482758620689655,0.0982072884012539,0.028409090909090908,0.0,0.16193181818181815,0.034482758620689655,0.22979041916167664,125.0,0.05215332490912978,0.26913577800748606,,,
196,-497,49.125,-124.125,9,1,1.0,29,1,True,0.10606060606060605,0.0,0.053030303030303025,0.045454545454545456,0.034482758620689655,0.10606060606060605,0.0,0.07935833566318058,34.0,0.02582440415993947,0.41236005580698715,0.145,0.03251082919180535,0.22421261511589896
196,-496,49.125,-123.875,7,2,2.0,87,5,True,0.13798701298701296,0.034482758620689655,0.0862348858038513,0.03409090909090909,0.05747126436781609,0.13798701298701296,0.034482758620689655,0.24264062133143413,3.0,0.040818896465447396,0.06275667363762202,0.89,0.09328760249485259,0.10481753089309279
196,-495,49.125,-123.625,5,2,0.0,3,1,True,0.19545454545454546,0.034482758620689655,0.11496865203761755,0.022727272727272728,0.3333333333333333,0.19545454545454546,0.034482758620689655,0.0900477525960737,,0.05004228482453978,0.0017018984761758694,,,
196,-493,49.125,-123.125,12,3,0.0,45,3,True,0.07812499999999999,0.06896551724137931,0.07354525862068964,0.0625,0.06666666666666667,0.07812499999999999,0.06896551724137931,0.3093161238498613,4.0,0.0329899065513459,0.016273710393541453,0.38,0.09561374500375107,0.2516151184309239
196,-492,49.125,-122.875,28,1,1.0,90,3,True,0.03023538961038961,0.0,0.015117694805194804,0.1534090909090909,0.03333333333333333,0.03023538961038961,0.0,0.24640113827223603,0.0,0.017015615956725485,0.023926691084698252,0.425,0.07449666081401965,0.17528626073886977
196,-491,49.125,-122.625,17,2,3.0,61,2,True,0.053475935828877,0.034482758620689655,0.043979347224783326,0.09090909090909091,0.03278688524590164,0.053475935828877,0.034482758620689655,0.19712091061778886,1.0,0.012549494281544121,0.06413376911306318,0.23,0.03371703629844152,0.146595809993224
196,-490,49.125,-122.375,8,2,0.0,96,5,True,0.12002840909090907,0.034482758620689655,0.07725558385579936,0.03977272727272727,0.052083333333333336,0.12002840909090907,0.034482758620689655,0.42555202095808387,11.0,0.008187667030928051,0.07217829756680356,1.015,0.06068187731599178,0.05978510080393279
196,-489,49.125,-122.125,11,7,3.0,58,5,True,0.08574380165289255,0.20689655172413793,0.14632017668851524,0.056818181818181816,0.08620689655172414,0.08574380165289255,0.20689655172413793,0.6508490240112552,11.0,0.009337487564871154,0.06903478512813026,1.265,0.17414239002188625,0.13766196839674805
196,-488,49.125,-121.875,3,2,3.0,50,8,True,0.32954545454545453,0.034482758620689655,0.1820141065830721,0.011363636363636364,0.16,0.32954545454545453,0.034482758620689655,0.3209436631324507,29.0,0.014330089989513984,0.04579998492036405,2.54,1.2905345842023457,0.5080844819694275
196,-487,49.125,-121.625,3,2,3.0,11,5,True,0.32954545454545453,0.034482758620689655,0.1820141065830721,0.011363636363636364,0.45454545454545453,0.32954545454545453,0.034482758620689655,0.4689607626851561,62.0,0.03158319039460261,0.053726604722733474,3.1,1.112914209349136,0.3590045836610116
196,-486,49.125,-121.375,1,18,0.0,21,4,True,1.0,0.5862068965517241,0.7931034482758621,0.0,0.19047619047619047,1.0,0.5862068965517241,0.015450749876394006,135.0,0.11435257066044212,0.04145958405730814,2.205,1.040701446825356,0.47197344527227025
196,-484,49.125,-120.875,1,7,0.0,20,3,True,1.0,0.20689655172413793,0.603448275862069,0.0,0.15,1.0,0.20689655172413793,0.054128584935392375,81.0,0.08647102899268233,0.03746401648069651,1.885,0.1134064532402009,0.06016257466323655
196,-483,49.125,-120.625,1,9,0.0,0,0,False,1.0,0.27586206896551724,0.6379310344827587,0.0,,1.0,0.27586206896551724,0.054128584935392375,98.0,0.05888342553400559,0.6175822721816414,,,
196,-482,49.125,-120.375,2,23,0.0,3,0,True,0.4971590909090909,0.7586206896551724,0.6278898902821316,0.005681818181818182,0.0,0.4971590909090909,0.7586206896551724,0.02941069081349497,182.0,0.11290266930050324,0.6908461847344102,,,
196,-480,49.125,-119.875,1,11,0.0,3,1,True,1.0,0.3448275862068966,0.6724137931034483,0.0,0.3333333333333333,1.0,0.3448275862068966,1.0,212.0,0.08855246634520605,0.9026090949258334,,,
196,-479,49.125,-119.625,6,11,0.5,18,2,True,0.16193181818181815,0.3448275862068966,0.25337970219435735,0.028409090909090908,0.1111111111111111,0.16193181818181815,0.3448275862068966,0.639457448738886,255.0,0.040322054021418925,0.12318853718979156,1.42,0.7861659890015037,0.5536380204235942
196,-478,49.125,-119.375,1,5,0.0,5,2,True,1.0,0.13793103448275862,0.5689655172413793,0.0,0.4,1.0,0.13793103448275862,0.02941069081349497,238.0,0.03673178327299039,0.44573946708566003,2.0,0.09256124285834164,0.04628062142917082
196,-476,49.125,-118.875,3,13,0.0,6,1,True,0.32954545454545453,0.41379310344827586,0.3716692789968652,0.011363636363636364,0.16666666666666666,0.32954545454545453,0.41379310344827586,0.02941069081349497,246.0,0.021016339479869982,0.20890193584854994,1.0,0.04720265581387352,0.04720265581387352
196,-475,49.125,-118.625,1,29,0.0,0,0,False,1.0,0.9655172413793104,0.9827586206896552,0.0,,1.0,0.9655172413793104,0.054128584935392375,199.0,0.02256417869468928,0.19237014343359127,,,
196,-474,49.125,-118.375,1,2,0.0,3,3,True,1.0,0.034482758620689655,0.5172413793103449,0.0,1.0,1.0,0.034482758620689655,1.0,219.0,0.020353416624651312,0.11747104913896239,,,
196,-472,49.125,-117.875,1,12,0.0,2,2,True,1.0,0.3793103448275862,0.6896551724137931,0.0,1.0,1.0,0.3793103448275862,0.0,187.0,0.06746480385225065,0.12744216616981846,,,
196,-470,49.125,-117.375,1,1,0.0,10,1,True,1.0,0.0,0.5,0.0,0.1,1.0,0.0,0.054128584935392375,217.0,0.047206394656355184,0.16308638160922426,0.95,0.031171022101478506,0.03281160221208264
196,-461,49.125,-115.125,2,15,1.0,3,0,True,0.4971590909090909,0.4827586206896552,0.48995885579937304,0.005681818181818182,0.0,0.4971590909090909,0.4827586206896552,0.05254491017964072,168.0,0.0633168775225164,0.05694575041876332,,,
196,-458,49.125,-114.375,1,14,0.0,2,1,True,1.0,0.4482758620689655,0.7241379310344828,0.0,0.5,1.0,0.4482758620689655,0.0,226.0,0.09159741031628317,0.21200092693520492,,,
196,-457,49.125,-114.125,5,2,1.0,6,0,True,0.19545454545454546,0.034482758620689655,0.11496865203761755,0.022727272727272728,0.0,0.19545454545454546,0.034482758620689655,0.023193111603928798,133.0,0.07955518713698792,0.7264057830844438,0.0,0.0,
197,-500,49.375,-124.875,2,15,1.0,14,3,True,0.4971590909090909,0.4827586206896552,0.48995885579937304,0.005681818181818182,0.21428571428571427,0.4971590909090909,0.4827586206896552,0.059729221704784334,113.0,0.09914676161707493,0.19718662109213136,1.595,0.3414211969280887,0.2140571767574224
197,-499,49.375,-124.625,7,1,0.5,28,3,True,0.13798701298701296,0.0,0.06899350649350648,0.03409090909090909,0.10714285714285714,0.13798701298701296,0.0,0.03516616749082257,30.0,0.013856732879882377,0.13786490308815308,0.79,0.09970169905499256,0.12620468234809185
197,-498,49.375,-124.375,11,3,1.0,47,0,True,0.08574380165289255,0.06896551724137931,0.07735465944713593,0.056818181818181816,0.0,0.08574380165289255,0.06896551724137931,0.15278283690029637,,0.04810429043005621,0.05404473514316826,0.0,0.0,
