gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
196,-485,49.125,-121.125,1,16,0.0,2,2,True,1.0,0.5172413793103449,0.7586206896551724,0.0,1.0,1.0,0.5172413793103449,0.1630901287553648,115.0,0.0165780798237233,0.15485774764256838,,,
196,-484,49.125,-120.875,88,1,0.0,68,4,True,0.005778120184899847,0.0,0.0028890600924499233,0.4915254237288136,0.058823529411764705,0.005778120184899847,0.0,0.03689772430553135,81.0,0.027183976966848187,0.0359225801662755,0.505,0.05472885589535123,0.10837397207000243
196,-483,49.125,-120.625,1,12,0.0,0,0,False,1.0,0.3793103448275862,0.6896551724137931,0.0,,1.0,0.3793103448275862,0.19656652360515026,98.0,0.014401610997338348,0.5919740717949552,,,
196,-480,49.125,-119.875,2,18,1.0,2,2,True,0.4971751412429378,0.5862068965517241,0.541691018897331,0.005649717514124294,1.0,0.4971751412429378,0.5862068965517241,0.004472407668022747,212.0,0.010207910080445297,0.8651762825228206,,,
196,-479,49.125,-119.625,9,7,1.0,15,9,True,0.10608913998744507,0.20689655172413793,0.15649284585579148,0.04519774011299435,0.6,0.10608913998744507,0.20689655172413793,0.007334299943018077,255.0,0.009968498250523683,0.11809073664301074,3.005,0.8376101334654651,0.27873881313326626
196,-478,49.125,-119.375,10,1,2.25,5,1,True,0.09491525423728814,0.0,0.04745762711864407,0.05084745762711865,0.2,0.09491525423728814,0.0,0.06098519466842544,238.0,0.008796235017240205,0.42726033082877635,1.0,2.9482298198203223,2.9482298198203223
196,-477,49.125,-119.125,6,13,1.0,2,0,True,0.16195856873822975,0.41379310344827586,0.2878758360932528,0.02824858757062147,0.0,0.16195856873822975,0.41379310344827586,0.004677182167413415,251.0,0.005840067713996215,0.23383154064030323,,,
196,-476,49.125,-118.875,14,3,6.0,3,1,True,0.06618240516545601,0.06896551724137931,0.06757396120341766,0.07344632768361582,0.3333333333333333,0.06618240516545601,0.06896551724137931,0.04669386626468172,246.0,0.0018291438357325293,0.20024823247837,,,
196,-475,49.125,-118.625,1,14,0.0,0,0,False,1.0,0.4482758620689655,0.7241379310344828,0.0,,1.0,0.4482758620689655,0.010697585036192428,199.0,0.0034763709482060956,0.18440227737991113,,,
196,-474,49.125,-118.375,2,3,1.0,2,2,True,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,1.0,0.4971751412429378,0.06896551724137931,0.0039040281296861263,219.0,0.0021143687500105313,0.11261044408577803,,,
196,-473,49.125,-118.125,2,3,1.0,1,1,True,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,1.0,0.4971751412429378,0.06896551724137931,0.00547328809331938,183.0,0.0016833619338899298,0.14758410801190255,,,
196,-471,49.125,-117.625,4,1,6.0,5,1,True,0.24576271186440676,0.0,0.12288135593220338,0.01694915254237288,0.2,0.24576271186440676,0.0,0.005105519806093389,189.0,0.02285692082528164,0.14107171125886384,1.0,0.029482298198203395,0.029482298198203395
196,-470,49.125,-117.375,1,14,0.0,1,1,True,1.0,0.4482758620689655,0.7241379310344828,0.0,1.0,1.0,0.4482758620689655,0.0010218679746576737,217.0,0.012392286015319411,0.15633338059392132,,,
196,-469,49.125,-117.125,2,2,0.0,4,1,True,0.4971751412429378,0.034482758620689655,0.2658289499318137,0.005649717514124294,0.25,0.4971751412429378,0.034482758620689655,0.005852516582130317,312.0,0.007074121364830511,0.07798009729749722,,,
196,-467,49.125,-116.625,6,2,8.0,6,1,True,0.16195856873822975,0.034482758620689655,0.0982206636794597,0.02824858757062147,0.16666666666666666,0.16195856873822975,0.034482758620689655,0.011448259418216498,184.0,0.036359155123096815,0.09296241334296679,1.0,0.08423513770915225,0.08423513770915225
196,-466,49.125,-116.375,8,11,1.0,0,0,False,0.12005649717514125,0.3448275862068966,0.2324420416910189,0.03954802259887006,,0.12005649717514125,0.3448275862068966,0.0050320316414737025,293.0,0.0019449571641570098,0.15256326304215875,,,
196,-457,49.125,-114.125,29,1,6.25,34,5,True,0.02902785895187999,0.0,0.014513929475939996,0.15819209039548024,0.14705882352941177,0.02902785895187999,0.0,0.024696961434401338,133.0,0.014454526124430779,0.6962829346295826,0.92,0.842231740510397,0.9154692831634749
197,-505,49.375,-126.125,2,7,1.0,5,3,True,0.4971751412429378,0.20689655172413793,0.35203584648353786,0.005649717514124294,0.6,0.4971751412429378,0.20689655172413793,0.07081545064377683,278.0,0.7459047170381836,0.003205011956362102,3.0,0.7042993458459662,0.23476644861532206
197,-500,49.375,-124.875,2,12,1.0,11,4,True,0.4971751412429378,0.3793103448275862,0.438242743035262,0.005649717514124294,0.36363636363636365,0.4971751412429378,0.3793103448275862,0.02161250766400981,113.0,0.07667246723097469,0.18901893882800055,2.705,0.06557086371258543,0.024240615050863373
197,-499,49.375,-124.625,7,9,3.0,21,8,True,0.1380145278450363,0.27586206896551724,0.20693829840527678,0.03389830508474576,0.38095238095238093,0.1380145278450363,0.27586206896551724,0.08700439403229102,30.0,0.01293995155177849,0.13215823937934795,3.395,0.5207640097068553,0.15339146088567168
197,-498,49.375,-124.375,36,1,1.5,46,7,True,0.022284996861268048,0.0,0.011142498430634024,0.1977401129943503,0.15217391304347827,0.022284996861268048,0.0,0.029896191419123867,,0.015842063350911074,0.051815431759788776,1.685,0.12867681458936914,0.07636606207084222
197,-497,49.375,-124.125,23,2,18.0,28,3,True,0.038074183247359374,0.034482758620689655,0.03627847093402452,0.12429378531073447,0.10714285714285714,0.038074183247359374,0.034482758620689655,0.02970318289928363,,0.019814080035570246,0.00870876194619398,0.47,0.061100975437045,0.1300020753979681
197,-496,49.375,-123.875,27,3,18.0,100,5,True,0.03159656831973216,0.06896551724137931,0.050281042780555736,0.14689265536723164,0.05,0.03159656831973216,0.06896551724137931,0.024421434487506322,,0.01869764645578966,0.006258623144166634,0.425,0.22139323187604332,0.5209252514730431
197,-495,49.375,-123.625,40,2,0.9000000000000004,101,4,True,0.019491525423728815,0.034482758620689655,0.026987142022209233,0.22033898305084745,0.039603960396039604,0.019491525423728815,0.034482758620689655,0.017859484870554394,,0.01443549728551978,0.03695466053054342,0.19,0.035659541630207785,0.18768179805372517
197,-494,49.375,-123.375,60,2,6.25,113,3,True,0.011111111111111112,0.034482758620689655,0.022796934865900384,0.3333333333333333,0.02654867256637168,0.011111111111111112,0.034482758620689655,0.023229590733206934,22.0,0.030385672227771533,0.011030955674546601,0.195,0.050643894872695265,0.2597122813984373
197,-493,49.375,-123.125,139,1,4.899999999999999,259,3,True,0.0015851725399341548,0.0,0.0007925862699670774,0.7796610169491526,0.011583011583011582,0.0015851725399341548,0.0,0.05411713480484689,20.0,0.04882959747785673,0.0170571473451889,0.09,0.01000652503431547,0.11118361149239411
197,-492,49.375,-122.875,42,3,6.0,84,6,True,0.018294323379069142,0.06896551724137931,0.043629920310224224,0.23163841807909605,0.07142857142857142,0.018294323379069142,0.06896551724137931,0.015548781134058175,,0.062125482231161384,0.006452672436112572,0.495,0.335439481444596,0.6776555180698909
197,-491,49.375,-122.625,21,1,2.0,24,4,True,0.042238364272262574,0.0,0.021119182136131287,0.11299435028248588,0.16666666666666666,0.042238364272262574,0.0,0.009540914304862801,74.0,0.07015917541186059,0.04056909855967903,1.125,0.07950951071733409,0.0706751206376303
197,-490,49.375,-122.375,2,3,0.0,1,0,True,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,0.0,0.4971751412429378,0.06896551724137931,0.02440220723482526,225.0,0.10849618827165784,0.030868766885041934,,,
197,-488,49.375,-121.875,5,17,4.5,5,4,True,0.19548022598870057,0.5517241379310345,0.3736021819598675,0.022598870056497175,0.8,0.19548022598870057,0.5517241379310345,0.01988546269477156,78.0,0.046966419596112294,0.13557649221493556,4.0,0.7713499017273873,0.19283747543184682
197,-487,49.375,-121.625,2,14,1.0,2,1,True,0.4971751412429378,0.4482758620689655,0.4727255016559517,0.005649717514124294,0.5,0.4971751412429378,0.4482758620689655,0.012201103617412631,44.0,0.0313984370494508,0.1234089509096371,,,
197,-486,49.375,-121.375,4,9,6.0,8,1,True,0.24576271186440676,0.27586206896551724,0.260812390414962,0.01694915254237288,0.125,0.24576271186440676,0.27586206896551724,0.016627218632767327,51.0,0.01566712895075731,0.06320036918547807,1.0,0.06142145457959045,0.06142145457959045
197,-485,49.375,-121.125,1,17,0.0,1,1,True,1.0,0.5517241379310345,0.7758620689655172,0.0,1.0,1.0,0.5517241379310345,0.0011367590766732398,172.0,0.031919955105077794,0.051936976576012976,,,
197,-484,49.375,-120.875,2,3,0.0,0,0,False,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,,0.4971751412429378,0.06896551724137931,0.010697585036192428,161.0,0.036470630225425814,0.12619388856410915,,,
197,-483,49.375,-120.625,2,3,1.0,2,1,True,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,0.5,0.4971751412429378,0.06896551724137931,0.010378312095050293,127.0,0.012693641202498811,0.20514423132835533,,,
197,-482,49.375,-120.375,10,9,2.0,1,0,True,0.09491525423728814,0.27586206896551724,0.1853886616014027,0.05084745762711865,0.0,0.09491525423728814,0.27586206896551724,0.008090053433401074,217.0,0.0122963195477321,0.17058853286124434,,,
197,-480,49.375,-119.875,2,3,0.0,1,1,True,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,1.0,0.4971751412429378,0.06896551724137931,0.0078080562593722536,212.0,0.006200510003528256,0.24816773602485243,,,
197,-479,49.375,-119.625,38,4,2.25,66,10,True,0.020814748736247397,0.10344827586206896,0.062131512299158184,0.20903954802259886,0.15151515151515152,0.020814748736247397,0.10344827586206896,0.027394348009617077,184.0,0.04271049609510027,0.09201135226438696,1.13,0.5554612611674989,0.49155863820132656
197,-478,49.375,-119.375,7,3,2.0,17,8,True,0.1380145278450363,0.06896551724137931,0.1034900225432078,0.03389830508474576,0.47058823529411764,0.1380145278450363,0.06896551724137931,0.006458132023434111,247.0,0.001964971111720243,0.3733295601123857,3.305,1.1307385315539473,0.3421296615896966
197,-472,49.375,-117.875,1,20,0.0,5,1,True,1.0,0.6551724137931034,0.8275862068965517,0.0,0.2,1.0,0.6551724137931034,0.005852516582130317,342.0,0.0007481623674038782,0.1562032921712889,1.0,0.015936377404434286,0.015936377404434286
197,-471,49.375,-117.625,1,4,0.0,10,8,True,1.0,0.10344827586206896,0.5517241379310345,0.0,0.8,1.0,0.10344827586206896,0.019619865113427344,311.0,0.003147361695229562,0.09916133798770686,4.585,0.6651488557231987,0.1450706337455177
197,-470,49.375,-117.375,7,3,12.5,7,3,True,0.1380145278450363,0.06896551724137931,0.1034900225432078,0.03389830508474576,0.42857142857142855,0.1380145278450363,0.06896551724137931,0.018143833594477368,409.0,0.014166488101156966,0.13994792713599374,2.4,0.08293501275604881,0.03455625531502034
197,-464,49.375,-115.875,1,12,0.0,3,1,True,1.0,0.3793103448275862,0.6896551724137931,0.0,0.3333333333333333,1.0,0.3793103448275862,0.02440220723482526,206.0,0.007251577808487345,0.18729596628657164,,,
197,-461,49.375,-115.125,3,4,3.0,6,2,True,0.3295668549905838,0.10344827586206896,0.21650756542632638,0.011299435028248588,0.3333333333333333,0.3295668549905838,0.10344827586206896,0.0030811927807635957,296.0,0.025132453128072062,0.13505833102591086,1.655,0.11978938541722366,0.0723802933034584
197,-458,49.375,-114.375,7,12,2.0,31,11,True,0.1380145278450363,0.3793103448275862,0.25866243633631125,0.03389830508474576,0.3548387096774194,0.1380145278450363,0.3793103448275862,0.1292268681763688,86.0,0.0016406140948497451,0.007077468338848375,3.25,1.5801209297728906,0.4861910553147356
197,-457,49.375,-114.125,8,5,28.0,7,4,True,0.12005649717514125,0.13793103448275862,0.12899376582894995,0.03954802259887006,0.5714285714285714,0.12005649717514125,0.13793103448275862,0.16051803674389512,100.0,0.0007021237643419625,0.0077449132614629225,2.88,0.7950264106299225,0.2760508370242787
198,-508,49.625,-126.875,1,22,0.0,5,3,True,1.0,0.7241379310344828,0.8620689655172413,0.0,0.6,1.0,0.7241379310344828,0.1072961373390558,,0.12723831085256976,0.04007437966029699,3.0,0.177325764254395,0.05910858808479833
198,-507,49.625,-126.625,1,2,0.0,1,0,True,1.0,0.034482758620689655,0.5172413793103449,0.0,0.0,1.0,0.034482758620689655,0.011649294911097483,,0.4037652041369263,0.0567221071388421,,,
198,-503,49.625,-125.625,2,11,1.0,1,1,True,0.4971751412429378,0.3448275862068966,0.4210013637249172,0.005649717514124294,1.0,0.4971751412429378,0.3448275862068966,0.0063930269938853625,374.0,0.1487734800906881,0.018014599247902077,,,
198,-502,49.625,-125.375,9,1,4.5,14,0,True,0.10608913998744507,0.0,0.053044569993722535,0.04519774011299435,0.0,0.10608913998744507,0.0,0.04028775802166359,299.0,0.2610402807701218,0.0466358058310499,0.0,0.0,
198,-501,49.625,-125.125,3,1,0.5,6,4,True,0.3295668549905838,0.0,0.1647834274952919,0.011299435028248588,0.6666666666666666,0.3295668549905838,0.0,0.00633558144287758,78.0,0.020207295329318555,0.18303754051917545,3.555,0.30427990610157507,0.0855920973562799
198,-500,49.625,-124.875,6,3,8.0,18,4,True,0.16195856873822975,0.06896551724137931,0.11546204298980453,0.02824858757062147,0.2222222222222222,0.16195856873822975,0.06896551724137931,0.017295115471081136,,0.013143742429976785,0.06998355973400444,2.07,0.23221684794617992,0.112182052147913
198,-499,49.625,-124.625,1,15,0.0,5,5,True,1.0,0.4827586206896552,0.7413793103448276,0.0,1.0,1.0,0.4827586206896552,0.011649294911097483,,0.01570790265620275,0.011427584956096906,5.0,0.6293520425141252,0.12587040850282505
