gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,rare_newK,w_newK,w_meanrarity
201,-500,50.375,-124.875,1,19,0.0,1,1,True,1.0,0.6206896551724138,0.8103448275862069,0.0,1.0,,,
201,-492,50.375,-122.875,1,23,0.0,1,1,True,1.0,0.7586206896551724,0.8793103448275862,0.0,1.0,,,
201,-491,50.375,-122.625,1,18,0.0,1,1,True,1.0,0.5862068965517241,0.7931034482758621,0.0,1.0,,,
201,-490,50.375,-122.375,2,10,1.0,5,2,True,0.4971751412429378,0.3103448275862069,0.4037599844145724,0.005649717514124294,0.4,2.0,0.8212925926642355,0.41064629633211774
201,-487,50.375,-121.625,1,15,0.0,2,2,True,1.0,0.4827586206896552,0.7413793103448276,0.0,1.0,,,
201,-486,50.375,-121.375,1,30,0.0,8,1,True,1.0,1.0,1.0,0.0,0.125,0.85,0.025059953468472843,0.029482298198203347
201,-485,50.375,-121.125,1,15,0.0,0,0,False,1.0,0.4827586206896552,0.7413793103448276,0.0,,,,
201,-483,50.375,-120.625,1,10,0.0,1,1,True,1.0,0.3103448275862069,0.6551724137931034,0.0,1.0,,,
201,-482,50.375,-120.375,2,7,1.0,1,1,True,0.4971751412429378,0.20689655172413793,0.35203584648353786,0.005649717514124294,1.0,,,
201,-478,50.375,-119.375,10,1,3.0,4,0,True,0.09491525423728814,0.0,0.04745762711864407,0.05084745762711865,0.0,,,
201,-468,50.375,-116.875,1,16,0.0,0,0,False,1.0,0.5172413793103449,0.7586206896551724,0.0,,,,
201,-466,50.375,-116.375,5,12,4.5,0,0,False,0.19548022598870057,0.3793103448275862,0.2873952854081434,0.022598870056497175,,,,
201,-465,50.375,-116.125,9,5,8.0,3,1,True,0.10608913998744507,0.13793103448275862,0.12201008723510184,0.04519774011299435,0.3333333333333333,,,
201,-464,50.375,-115.875,9,2,0.5,7,1,True,0.10608913998744507,0.034482758620689655,0.07028594930406737,0.04519774011299435,0.14285714285714285,1.0,0.3685287274775403,0.3685287274775403
201,-463,50.375,-115.625,1,13,0.0,0,0,False,1.0,0.41379310344827586,0.7068965517241379,0.0,,,,
201,-460,50.375,-114.875,1,3,0.0,9,2,True,1.0,0.06896551724137931,0.5344827586206896,0.0,0.2222222222222222,1.555,0.062408953375319536,0.0401343751609772
201,-459,50.375,-114.625,7,2,3.0,2,1,True,0.1380145278450363,0.034482758620689655,0.08624864323286296,0.03389830508474576,0.5,,,
201,-458,50.375,-114.375,1,19,0.0,0,0,False,1.0,0.6206896551724138,0.8103448275862069,0.0,,,,
201,-457,50.375,-114.125,2,1,1.0,1,1,True,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,1.0,,,
202,-511,50.625,-127.625,3,2,3.0,1,1,True,0.3295668549905838,0.034482758620689655,0.18202480680563674,0.011299435028248588,1.0,,,
202,-510,50.625,-127.375,2,23,1.0,6,3,True,0.4971751412429378,0.7586206896551724,0.6278979154490552,0.005649717514124294,0.5,2.63,0.09838352102437474,0.0374081828990018
202,-509,50.625,-127.125,3,3,3.0,10,4,True,0.3295668549905838,0.06896551724137931,0.19926618611598157,0.011299435028248588,0.4,2.73,0.20458261671808373,0.07493868744252151
202,-508,50.625,-126.875,19,3,6.0,64,9,True,0.047279214986619085,0.06896551724137931,0.058122366113999194,0.1016949152542373,0.140625,2.005,0.43593887788207214,0.21742587425539758
202,-507,50.625,-126.625,8,3,4.0,28,6,True,0.12005649717514125,0.06896551724137931,0.09451100720826028,0.03954802259887006,0.21428571428571427,1.775,0.40213391269102283,0.22655431700902695
202,-506,50.625,-126.375,2,26,0.0,4,1,True,0.4971751412429378,0.8620689655172413,0.6796220533800896,0.005649717514124294,0.25,,,
202,-490,50.625,-122.375,4,2,2.0,2,2,True,0.24576271186440676,0.034482758620689655,0.1401227352425482,0.01694915254237288,1.0,,,
202,-488,50.625,-121.875,11,4,1.0,13,2,True,0.08577298407806883,0.10344827586206896,0.09461062997006889,0.05649717514124294,0.15384615384615385,1.05,0.019560370919961812,0.018628924685677915
202,-486,50.625,-121.375,3,4,0.5,5,0,True,0.3295668549905838,0.10344827586206896,0.21650756542632638,0.011299435028248588,0.0,0.0,0.0,
202,-485,50.625,-121.125,1,26,0.0,1,1,True,1.0,0.8620689655172413,0.9310344827586207,0.0,1.0,,,
202,-484,50.625,-120.875,2,17,1.0,0,0,False,0.4971751412429378,0.5517241379310345,0.5244496395869862,0.005649717514124294,,,,
202,-483,50.625,-120.625,8,9,1.0,2,1,True,0.12005649717514125,0.27586206896551724,0.19795928307032923,0.03954802259887006,0.5,,,
202,-482,50.625,-120.375,28,2,2.25,35,4,True,0.03026634382566586,0.034482758620689655,0.032374551223177755,0.15254237288135594,0.11428571428571428,0.86,0.09224003101716123,0.10725585001995493
202,-481,50.625,-120.125,3,11,3.0,8,2,True,0.3295668549905838,0.3448275862068966,0.3371972205987402,0.011299435028248588,0.25,1.69,0.07493963427195131,0.04434297885914279
202,-477,50.625,-119.125,3,3,0.5,1,0,True,0.3295668549905838,0.06896551724137931,0.19926618611598157,0.011299435028248588,0.0,,,
202,-470,50.625,-117.375,1,9,0.0,0,0,False,1.0,0.27586206896551724,0.6379310344827587,0.0,,,,
202,-465,50.625,-116.125,25,2,15.0,39,2,True,0.03457627118644068,0.034482758620689655,0.034529514903565164,0.13559322033898305,0.05128205128205128,0.255,0.04820355755406239,0.18903355903553878
202,-464,50.625,-115.875,4,12,2.0,2,2,True,0.24576271186440676,0.3793103448275862,0.3125365283459965,0.01694915254237288,1.0,,,
202,-462,50.625,-115.375,1,14,0.0,2,0,True,1.0,0.4482758620689655,0.7241379310344828,0.0,0.0,,,
202,-461,50.625,-115.125,28,1,1.5,66,6,True,0.03026634382566586,0.0,0.01513317191283293,0.15254237288135594,0.09090909090909091,0.68,0.061019725065853396,0.08973488980272558
202,-460,50.625,-114.875,4,3,2.0,29,6,True,0.24576271186440676,0.06896551724137931,0.15736411455289304,0.01694915254237288,0.20689655172413793,2.555,0.21031712294770116,0.08231589939244663
202,-459,50.625,-114.625,5,7,0.25,1,1,True,0.19548022598870057,0.20689655172413793,0.20118838885641926,0.022598870056497175,1.0,,,
202,-458,50.625,-114.375,2,3,1.0,0,0,False,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,,,,
202,-457,50.625,-114.125,2,9,1.0,0,0,False,0.4971751412429378,0.27586206896551724,0.38651860510422753,0.005649717514124294,,,,
203,-517,50.875,-129.125,7,9,0.0,3,2,True,0.1380145278450363,0.27586206896551724,0.20693829840527678,0.03389830508474576,0.6666666666666666,,,
203,-516,50.875,-128.875,3,9,0.0,0,0,False,0.3295668549905838,0.27586206896551724,0.3027144619780505,0.011299435028248588,,,,
203,-515,50.875,-128.625,1,9,0.0,0,0,False,1.0,0.27586206896551724,0.6379310344827587,0.0,,,,
203,-514,50.875,-128.375,3,5,0.5,2,2,True,0.3295668549905838,0.13793103448275862,0.2337489447366712,0.011299435028248588,1.0,,,
203,-513,50.875,-128.125,4,9,0.0,4,1,True,0.24576271186440676,0.27586206896551724,0.260812390414962,0.01694915254237288,0.25,,,
203,-512,50.875,-127.875,4,9,0.0,2,1,True,0.24576271186440676,0.27586206896551724,0.260812390414962,0.01694915254237288,0.5,,,
203,-508,50.875,-126.875,1,15,0.0,1,1,True,1.0,0.4827586206896552,0.7413793103448276,0.0,1.0,,,
203,-507,50.875,-126.625,2,18,0.0,1,1,True,0.4971751412429378,0.5862068965517241,0.541691018897331,0.005649717514124294,1.0,,,
203,-506,50.875,-126.375,1,16,0.0,0,0,False,1.0,0.5172413793103449,0.7586206896551724,0.0,,,,
203,-489,50.875,-122.125,2,30,0.0,0,0,False,0.4971751412429378,1.0,0.7485875706214689,0.005649717514124294,,,,
203,-488,50.875,-121.875,5,8,10.0,3,2,True,0.19548022598870057,0.2413793103448276,0.21842976816676407,0.022598870056497175,0.6666666666666666,,,
203,-487,50.875,-121.625,1,5,0.0,1,1,True,1.0,0.13793103448275862,0.5689655172413793,0.0,1.0,,,
203,-486,50.875,-121.375,1,20,0.0,0,0,False,1.0,0.6551724137931034,0.8275862068965517,0.0,,,,
203,-485,50.875,-121.125,1,12,0.0,0,0,False,1.0,0.3793103448275862,0.6896551724137931,0.0,,,,
203,-483,50.875,-120.625,1,22,0.0,1,1,True,1.0,0.7241379310344828,0.8620689655172413,0.0,1.0,,,
203,-482,50.875,-120.375,11,3,4.5,8,2,True,0.08577298407806883,0.06896551724137931,0.07736925065972407,0.05649717514124294,0.25,1.255,0.037613619880049895,0.029971011856613463
203,-481,50.875,-120.125,1,20,0.0,1,1,True,1.0,0.6551724137931034,0.8275862068965517,0.0,1.0,,,
203,-478,50.875,-119.375,3,3,3.0,8,4,True,0.3295668549905838,0.06896551724137931,0.19926618611598157,0.011299435028248588,0.5,3.115,0.27751235552477027,0.08908903869174005
203,-477,50.875,-119.125,3,1,0.5,3,2,True,0.3295668549905838,0.0,0.1647834274952919,0.011299435028248588,0.6666666666666666,,,
203,-475,50.875,-118.625,1,7,0.0,1,1,True,1.0,0.20689655172413793,0.603448275862069,0.0,1.0,,,
203,-474,50.875,-118.375,2,7,1.0,1,0,True,0.4971751412429378,0.20689655172413793,0.35203584648353786,0.005649717514124294,0.0,,,
203,-466,50.875,-116.375,2,19,1.0,1,0,True,0.4971751412429378,0.6206896551724138,0.5589323982076758,0.005649717514124294,0.0,,,
203,-465,50.875,-116.125,7,9,0.0,5,1,True,0.1380145278450363,0.27586206896551724,0.20693829840527678,0.03389830508474576,0.2,1.0,0.0867126417594213,0.0867126417594213
203,-464,50.875,-115.875,6,12,1.0,0,0,False,0.16195856873822975,0.3793103448275862,0.270634456782908,0.02824858757062147,,,,
203,-463,50.875,-115.625,2,4,1.0,13,4,True,0.4971751412429378,0.10344827586206896,0.3003117085525034,0.005649717514124294,0.3076923076923077,2.445,0.14501011009376602,0.05930883848415788
203,-462,50.875,-115.375,4,1,6.0,40,10,True,0.24576271186440676,0.0,0.12288135593220338,0.01694915254237288,0.25,3.055,0.21122767557982777,0.06914162866770139
203,-461,50.875,-115.125,12,2,4.0,38,7,True,0.07815442561205273,0.034482758620689655,0.05631859211637119,0.062146892655367235,0.18421052631578946,1.46,0.09165855751417223,0.0627798339138166
203,-460,50.875,-114.875,17,2,10.666666666666664,25,6,True,0.053506148222000664,0.034482758620689655,0.043994453421345156,0.0903954802259887,0.24,1.67,0.06394361349289629,0.03828958891790197
203,-459,50.875,-114.625,9,1,3.0,8,2,True,0.10608913998744507,0.0,0.053044569993722535,0.04519774011299435,0.25,1.635,0.04661701405188193,0.028511935199927785
203,-458,50.875,-114.375,1,2,0.0,4,2,True,1.0,0.034482758620689655,0.5172413793103449,0.0,0.5,,,
203,-457,50.875,-114.125,59,1,6.0,111,6,True,0.011395192952216797,0.0,0.0056975964761083985,0.327683615819209,0.05405405405405406,0.555,0.059718254855447385,0.10760045919900428
204,-488,51.125,-121.875,1,10,0.0,0,0,False,1.0,0.3103448275862069,0.6551724137931034,0.0,,,,
204,-487,51.125,-121.625,3,9,0.5,2,2,True,0.3295668549905838,0.27586206896551724,0.3027144619780505,0.011299435028248588,1.0,,,
204,-486,51.125,-121.375,1,9,0.0,6,1,True,1.0,0.27586206896551724,0.6379310344827587,0.0,0.16666666666666666,1.0,0.015936377404434286,0.015936377404434286
204,-479,51.125,-119.625,1,8,0.0,0,0,False,1.0,0.2413793103448276,0.6206896551724138,0.0,,,,
204,-473,51.125,-118.125,1,19,0.0,7,4,True,1.0,0.6206896551724138,0.8103448275862069,0.0,0.5714285714285714,3.405,0.13469941794971305,0.03955930042576007
204,-468,51.125,-116.875,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
204,-467,51.125,-116.625,1,9,0.0,1,0,True,1.0,0.27586206896551724,0.6379310344827587,0.0,0.0,,,
204,-465,51.125,-116.125,12,3,8.0,13,4,True,0.07815442561205273,0.06896551724137931,0.07355997142671603,0.062146892655367235,0.3076923076923077,2.26,0.3489845730687628,0.1544179526852933
204,-464,51.125,-115.875,15,1,10.0,30,5,True,0.061393596986817324,0.0,0.030696798493408662,0.07909604519774012,0.16666666666666666,0.91,0.056434202479990786,0.062015607120868996
204,-463,51.125,-115.625,131,1,0.6666666666666679,128,5,True,0.002026997886746884,0.0,0.001013498943373442,0.7344632768361582,0.0390625,0.355,0.03667333069763692,0.10330515689475188
204,-462,51.125,-115.375,69,1,2.25,73,6,True,0.008924916073036929,0.0,0.004462458036518464,0.384180790960452,0.0821917808219178,0.45,0.06805331163487298,0.15122958141082884
204,-461,51.125,-115.125,13,1,21.0,34,7,True,0.07170795306388528,0.0,0.03585397653194264,0.06779661016949153,0.20588235294117646,2.25,0.24564486604236577,0.10917549601882923
204,-460,51.125,-114.875,2,4,0.0,4,1,True,0.4971751412429378,0.10344827586206896,0.3003117085525034,0.005649717514124294,0.25,,,
204,-459,51.125,-114.625,4,15,6.0,7,1,True,0.24576271186440676,0.4827586206896552,0.36426066627703096,0.01694915254237288,0.14285714285714285,1.0,0.03639789901012763,0.03639789901012763
204,-458,51.125,-114.375,15,1,9.0,13,3,True,0.061393596986817324,0.0,0.030696798493408662,0.07909604519774012,0.23076923076923078,1.405,0.195565911381415,0.13919281948855158
204,-457,51.125,-114.125,177,1,16.0,304,7,True,3.1919307989402926e-05,0.0,1.5959653994701463e-05,0.9943502824858758,0.023026315789473683,0.15,0.12826155774306552,0.8550770516204369
205,-492,51.375,-122.875,2,27,1.0,0,0,False,0.4971751412429378,0.896551724137931,0.6968634326904344,0.005649717514124294,,,,
205,-490,51.375,-122.375,3,25,0.5,0,0,False,0.3295668549905838,0.8275862068965517,0.5785765309435678,0.011299435028248588,,,,
205,-488,51.375,-121.875,2,2,1.0,1,0,True,0.4971751412429378,0.034482758620689655,0.2658289499318137,0.005649717514124294,0.0,,,
205,-486,51.375,-121.375,2,11,1.0,0,0,False,0.4971751412429378,0.3448275862068966,0.4210013637249172,0.005649717514124294,,,,
205,-485,51.375,-121.125,2,12,0.0,4,2,True,0.4971751412429378,0.3793103448275862,0.438242743035262,0.005649717514124294,0.5,,,
205,-484,51.375,-120.875,1,13,0.0,0,0,False,1.0,0.41379310344827586,0.7068965517241379,0.0,,,,
205,-477,51.375,-119.125,1,13,0.0,0,0,False,1.0,0.41379310344827586,0.7068965517241379,0.0,,,,
205,-471,51.375,-117.625,4,16,6.0,2,1,True,0.24576271186440676,0.5172413793103449,0.3815020455873758,0.01694915254237288,0.5,,,
205,-470,51.375,-117.375,1,24,0.0,3,3,True,1.0,0.7931034482758621,0.896551724137931,0.0,1.0,,,
205,-469,51.375,-117.125,5,6,4.5,1,0,True,0.19548022598870057,0.1724137931034483,0.18394700954607443,0.022598870056497175,0.0,,,
205,-468,51.375,-116.875,14,5,2.0,3,1,True,0.06618240516545601,0.13793103448275862,0.10205671982410731,0.07344632768361582,0.3333333333333333,,,
205,-467,51.375,-116.625,3,1,0.5,8,4,True,0.3295668549905838,0.0,0.1647834274952919,0.011299435028248588,0.5,2.74,2.0069440500540296,0.7324613321365071
205,-466,51.375,-116.375,16,1,8.0,38,5,True,0.057203389830508475,0.0,0.028601694915254237,0.0847457627118644,0.13157894736842105,1.87,0.2155703835370449,0.11527827996633418
205,-465,51.375,-116.125,91,1,15.0,130,5,True,0.005401378282734216,0.0,0.002700689141367108,0.5084745762711864,0.038461538461538464,0.37,0.11743884473181852,0.317402283058969
205,-464,51.375,-115.875,30,2,4.5,38,8,True,0.027871939736346517,0.034482758620689655,0.031177349178518086,0.1638418079096045,0.21052631578947367,1.21,0.07192693972825427,0.05944375184153246
205,-463,51.375,-115.625,5,4,4.5,2,0,True,0.19548022598870057,0.10344827586206896,0.14946425092538476,0.022598870056497175,0.0,,,
205,-462,51.375,-115.375,15,3,3.0,17,2,True,0.061393596986817324,0.06896551724137931,0.06517955711409831,0.07909604519774012,0.11764705882352941,0.53,0.04089667932777928,0.07716354590147034
205,-461,51.375,-115.125,2,22,1.0,1,1,True,0.4971751412429378,0.7241379310344828,0.6106565361387103,0.005649717514124294,1.0,,,
205,-459,51.375,-114.625,4,13,0.0,9,4,True,0.24576271186440676,0.41379310344827586,0.3297779076563413,0.01694915254237288,0.4444444444444444,3.005,0.29352005719054425,0.09767722369069692
205,-458,51.375,-114.375,7,2,2.25,13,2,True,0.1380145278450363,0.034482758620689655,0.08624864323286296,0.03389830508474576,0.15384615384615385,0.71,0.1401719488779021,0.19742528010972127
205,-457,51.375,-114.125,6,1,3.0,7,1,True,0.16195856873822975,0.0,0.08097928436911488,0.02824858757062147,0.14285714285714285,0.74,0.0404016679012416,0.05459684851519135
206,-513,51.625,-128.125,66,17,2.0,0,0,False,0.009587399417907894,0.5517241379310345,0.2806557686744712,0.3672316384180791,,,,
206,-512,51.625,-127.875,8,23,2.0,3,2,True,0.12005649717514125,0.7586206896551724,0.4393385934151568,0.03954802259887006,0.6666666666666666,,,
206,-510,51.625,-127.375,2,23,1.0,0,0,False,0.4971751412429378,0.7586206896551724,0.6278979154490552,0.005649717514124294,,,,
206,-497,51.625,-124.125,1,27,0.0,0,0,False,1.0,0.896551724137931,0.9482758620689655,0.0,,,,
206,-493,51.625,-123.125,1,27,0.0,0,0,False,1.0,0.896551724137931,0.9482758620689655,0.0,,,,
206,-491,51.625,-122.625,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
206,-489,51.625,-122.125,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
206,-486,51.625,-121.375,12,2,1.0,23,3,True,0.07815442561205273,0.034482758620689655,0.05631859211637119,0.062146892655367235,0.13043478260869565,1.505,0.044815040014568416,0.029777435225626855
206,-485,51.625,-121.125,2,10,1.0,0,0,False,0.4971751412429378,0.3103448275862069,0.4037599844145724,0.005649717514124294,,,,
206,-484,51.625,-120.875,1,16,0.0,0,0,False,1.0,0.5172413793103449,0.7586206896551724,0.0,,,,
206,-481,51.625,-120.125,5,9,4.5,3,1,True,0.19548022598870057,0.27586206896551724,0.2356711474771089,0.022598870056497175,0.3333333333333333,,,
206,-479,51.625,-119.625,1,7,0.0,0,0,False,1.0,0.20689655172413793,0.603448275862069,0.0,,,,
206,-473,51.625,-118.125,1,16,0.0,0,0,False,1.0,0.5172413793103449,0.7586206896551724,0.0,,,,
206,-467,51.625,-116.625,4,2,2.0,24,5,True,0.24576271186440676,0.034482758620689655,0.1401227352425482,0.01694915254237288,0.20833333333333334,2.005,0.12146850200736942,0.060582794018638114
206,-466,51.625,-116.375,20,1,0.0,11,2,True,0.04463276836158193,0.0,0.022316384180790964,0.10734463276836158,0.18181818181818182,0.935,0.06824325071869242,0.0729874339237352
206,-465,51.625,-116.125,2,13,1.0,4,4,True,0.4971751412429378,0.41379310344827586,0.45548412234560687,0.005649717514124294,1.0,,,
206,-464,51.625,-115.875,1,7,0.0,2,2,True,1.0,0.20689655172413793,0.603448275862069,0.0,1.0,,,
206,-460,51.625,-114.875,3,3,0.5,1,1,True,0.3295668549905838,0.06896551724137931,0.19926618611598157,0.011299435028248588,1.0,,,
206,-459,51.625,-114.625,1,16,0.0,5,4,True,1.0,0.5172413793103449,0.7586206896551724,0.0,0.8,4.0,0.2672267567325355,0.06680668918313387
206,-458,51.625,-114.375,2,28,1.0,1,0,True,0.4971751412429378,0.9310344827586207,0.7141048120007792,0.005649717514124294,0.0,,,
207,-512,51.875,-127.875,4,29,0.0,3,1,True,0.24576271186440676,0.9655172413793104,0.6056399766218585,0.01694915254237288,0.3333333333333333,,,
207,-498,51.875,-124.375,2,9,1.0,1,1,True,0.4971751412429378,0.27586206896551724,0.38651860510422753,0.005649717514124294,1.0,,,
207,-497,51.875,-124.125,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
207,-493,51.875,-123.125,2,14,1.0,0,0,False,0.4971751412429378,0.4482758620689655,0.4727255016559517,0.005649717514124294,,,,
207,-491,51.875,-122.625,3,6,0.0,1,1,True,0.3295668549905838,0.1724137931034483,0.25099032404701604,0.011299435028248588,1.0,,,
207,-490,51.875,-122.375,1,26,0.0,1,0,True,1.0,0.8620689655172413,0.9310344827586207,0.0,0.0,,,
207,-488,51.875,-121.875,1,2,0.0,0,0,False,1.0,0.034482758620689655,0.5172413793103449,0.0,,,,
207,-487,51.875,-121.625,1,21,0.0,0,0,False,1.0,0.6896551724137931,0.8448275862068966,0.0,,,,
207,-486,51.875,-121.375,2,16,1.0,1,1,True,0.4971751412429378,0.5172413793103449,0.5072082602766413,0.005649717514124294,1.0,,,
207,-481,51.875,-120.125,1,27,0.0,2,1,True,1.0,0.896551724137931,0.9482758620689655,0.0,0.5,,,
207,-480,51.875,-119.875,2,6,1.0,0,0,False,0.4971751412429378,0.1724137931034483,0.33479446717319306,0.005649717514124294,,,,
207,-470,51.875,-117.375,1,18,0.0,0,0,False,1.0,0.5862068965517241,0.7931034482758621,0.0,,,,
207,-468,51.875,-116.875,3,7,3.0,4,0,True,0.3295668549905838,0.20689655172413793,0.26823170335736085,0.011299435028248588,0.0,,,
207,-467,51.875,-116.625,4,2,2.0,2,1,True,0.24576271186440676,0.034482758620689655,0.1401227352425482,0.01694915254237288,0.5,,,
207,-460,51.875,-114.875,2,16,1.0,1,1,True,0.4971751412429378,0.5172413793103449,0.5072082602766413,0.005649717514124294,1.0,,,
207,-459,51.875,-114.625,1,27,0.0,2,2,True,1.0,0.896551724137931,0.9482758620689655,0.0,1.0,,,
207,-458,51.875,-114.375,1,27,0.0,4,3,True,1.0,0.896551724137931,0.9482758620689655,0.0,0.75,,,
207,-457,51.875,-114.125,2,13,1.0,3,3,True,0.4971751412429378,0.41379310344827586,0.45548412234560687,0.005649717514124294,1.0,,,
208,-525,52.125,-131.125,4,24,6.0,1,0,True,0.24576271186440676,0.7931034482758621,0.5194330800701344,0.01694915254237288,0.0,,,
208,-513,52.125,-128.125,3,20,3.0,6,4,True,0.3295668549905838,0.6551724137931034,0.4923696343918436,0.011299435028248588,0.6666666666666666,3.64,0.17158438434235862,0.047138567127021594
208,-489,52.125,-122.125,3,1,0.5,6,2,True,0.3295668549905838,0.0,0.1647834274952919,0.011299435028248588,0.3333333333333333,1.66,0.08334364916839723,0.050207017571323634
208,-481,52.125,-120.125,2,4,1.0,3,1,True,0.4971751412429378,0.10344827586206896,0.3003117085525034,0.005649717514124294,0.3333333333333333,,,
208,-477,52.125,-119.125,1,21,0.0,2,0,True,1.0,0.6896551724137931,0.8448275862068966,0.0,0.0,,,
208,-470,52.125,-117.375,6,2,1.0,3,0,True,0.16195856873822975,0.034482758620689655,0.0982206636794597,0.02824858757062147,0.0,,,
208,-469,52.125,-117.125,15,5,6.0,24,4,True,0.061393596986817324,0.13793103448275862,0.09966231573478797,0.07909604519774012,0.16666666666666666,0.955,0.043858322881517545,0.045924945425672825
208,-468,52.125,-116.875,10,6,0.0,11,4,True,0.09491525423728814,0.1724137931034483,0.1336645236703682,0.05084745762711865,0.36363636363636365,2.42,0.16183875603247788,0.06687551902168508
208,-467,52.125,-116.625,2,12,1.0,2,1,True,0.4971751412429378,0.3793103448275862,0.438242743035262,0.005649717514124294,0.5,,,
208,-466,52.125,-116.375,3,2,3.0,9,5,True,0.3295668549905838,0.034482758620689655,0.18202480680563674,0.011299435028248588,0.5555555555555556,3.25,0.3013086161659498,0.09271034343567686
208,-465,52.125,-116.125,2,3,1.0,1,1,True,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,1.0,,,
208,-464,52.125,-115.875,3,2,3.0,2,1,True,0.3295668549905838,0.034482758620689655,0.18202480680563674,0.011299435028248588,0.5,,,
208,-463,52.125,-115.625,6,1,0.0,1,0,True,0.16195856873822975,0.0,0.08097928436911488,0.02824858757062147,0.0,,,
209,-504,52.375,-125.875,3,2,0.5,4,2,True,0.3295668549905838,0.034482758620689655,0.18202480680563674,0.011299435028248588,0.5,,,
209,-500,52.375,-124.875,1,30,0.0,0,0,False,1.0,1.0,1.0,0.0,,,,
209,-472,52.375,-117.875,1,18,0.0,0,0,False,1.0,0.5862068965517241,0.7931034482758621,0.0,,,,
209,-470,52.375,-117.375,10,2,10.0,9,2,True,0.09491525423728814,0.034482758620689655,0.0646990064289889,0.05084745762711865,0.2222222222222222,1.06,0.0872396453149422,0.08230155218390774
209,-469,52.375,-117.125,6,2,8.0,5,1,True,0.16195856873822975,0.034482758620689655,0.0982206636794597,0.02824858757062147,0.2,1.0,0.10166309723518338,0.10166309723518338
209,-466,52.375,-116.375,3,1,3.0,2,0,True,0.3295668549905838,0.0,0.1647834274952919,0.011299435028248588,0.0,,,
209,-464,52.375,-115.875,3,4,0.5,0,0,False,0.3295668549905838,0.10344827586206896,0.21650756542632638,0.011299435028248588,,,,
209,-461,52.375,-115.125,5,3,10.0,0,0,False,0.19548022598870057,0.06896551724137931,0.13222287161503993,0.022598870056497175,,,,
209,-460,52.375,-114.875,2,3,0.0,7,3,True,0.4971751412429378,0.06896551724137931,0.2830703292421586,0.005649717514124294,0.42857142857142855,2.375,0.3897315035932204,0.16409747519714543
209,-457,52.375,-114.125,2,1,1.0,5,4,True,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,0.8,4.0,0.6691965122679062,0.16729912806697655
210,-503,52.625,-125.625,2,1,1.0,0,0,False,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,,,,
210,-499,52.625,-124.625,1,30,0.0,0,0,False,1.0,1.0,1.0,0.0,,,,
210,-492,52.625,-122.875,1,8,0.0,4,1,True,1.0,0.2413793103448276,0.6206896551724138,0.0,0.25,,,
210,-487,52.625,-121.625,1,6,0.0,2,2,True,1.0,0.1724137931034483,0.5862068965517242,0.0,1.0,,,
210,-477,52.625,-119.125,1,21,0.0,1,1,True,1.0,0.6896551724137931,0.8448275862068966,0.0,1.0,,,
210,-474,52.625,-118.375,2,1,1.0,3,1,True,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,0.3333333333333333,,,
210,-473,52.625,-118.125,2,1,1.0,3,1,True,0.4971751412429378,0.0,0.2485875706214689,0.005649717514124294,0.3333333333333333,,,
210,-472,52.625,-117.875,14,1,1.0,9,4,True,0.06618240516545601,0.0,0.033091202582728005,0.07344632768361582,0.4444444444444444,2.42,0.13319311769105657,0.05503847838473412
210,-471,52.625,-117.625,23,3,6.0,42,2,True,0.038074183247359374,0.06896551724137931,0.05351985024436934,0.12429378531073447,0.047619047619047616,0.3,0.016496047801375657,0.05498682600458552
210,-470,52.625,-117.375,1,5,0.0,0,0,False,1.0,0.13793103448275862,0.5689655172413793,0.0,,,,
210,-465,52.625,-116.125,1,24,0.0,0,0,False,1.0,0.7931034482758621,0.896551724137931,0.0,,,,
211,-527,52.875,-131.625,1,1,0.0,3,2,True,1.0,0.0,0.5,0.0,0.6666666666666666,,,
211,-491,52.875,-122.625,2,4,0.0,0,0,False,0.4971751412429378,0.10344827586206896,0.3003117085525034,0.005649717514124294,,,,
211,-478,52.875,-119.375,17,2,0.5,0,0,False,0.053506148222000664,0.034482758620689655,0.043994453421345156,0.0903954802259887,,,,
211,-475,52.875,-118.625,1,8,0.0,0,0,False,1.0,0.2413793103448276,0.6206896551724138,0.0,,,,
211,-474,52.875,-118.375,3,2,3.0,0,0,False,0.3295668549905838,0.034482758620689655,0.18202480680563674,0.011299435028248588,,,,
211,-473,52.875,-118.125,118,1,1.5,124,4,True,0.002872737719046251,0.0,0.0014363688595231256,0.6610169491525424,0.03225806451612903,0.165,0.010201012607037844,0.06182431883053239
211,-472,52.875,-117.875,31,1,12.5,54,7,True,0.026790595954073265,0.0,0.013395297977036633,0.1694915254237288,0.12962962962962962,2.185,0.13701484685426446,0.06270702373192881
