gi,gj,clat,clon,n_train,days_since,chao_unseen,n_test,new_species,revisited,scarcity,staleness,priority,density,new_rate,o_discover,o_staleness,o_conservation,travel_min,o_env_coverage,o_urgency,rare_newK,w_newK,meanrarity_newK
197,-471,49.375,-117.625,1,16,0.0,50,44,True,1.0,0.375,0.6875,0.0,0.88,1.0,0.375,0.015344938749194069,311.0,0.16110431036951692,0.09914597006709856,4.88,3.505487913299125,0.7183376871514601
197,-470,49.375,-117.375,1,4,0.0,6,5,True,1.0,0.075,0.5375,0.0,0.8333333333333334,1.0,0.075,0.0,409.0,0.24829689048117745,0.13993325501707596,4.345,0.2738086705168675,0.0630169552397854
197,-469,49.375,-117.125,1,16,0.0,3,3,True,1.0,0.375,0.6875,0.0,1.0,1.0,0.375,0.027474747474747475,315.0,0.2099192606386034,0.05571229065495401,,,
197,-468,49.375,-116.875,2,19,1.0,0,0,False,0.4987684729064039,0.45,0.47438423645320194,0.0024630541871921183,,0.4987684729064039,0.45,0.18257575757575756,340.0,0.2642520499750926,0.19046797215418276,,,
197,-458,49.375,-114.375,2,15,1.0,17,14,True,0.4987684729064039,0.35,0.42438423645320195,0.0024630541871921183,0.8235294117647058,0.4987684729064039,0.35,0.022405449847310313,86.0,0.15305512115908834,0.007060529506979543,4.77,1.4901775594666815,0.3124061969531827
198,-502,49.625,-125.375,15,1,84.5,49,21,True,0.06436781609195401,0.0,0.032183908045977004,0.034482758620689655,0.42857142857142855,0.06436781609195401,0.0,0.3706949363767545,299.0,0.07305086642960326,0.04661954184742595,3.865,1.7158408075003704,0.44394328783968184
198,-501,49.625,-125.125,3,10,3.0,8,7,True,0.3316912972085385,0.225,0.27834564860426925,0.0049261083743842365,0.875,0.3316912972085385,0.225,0.027488560821894152,78.0,0.06057666562615026,0.18302360349055236,4.61,1.0968437357928793,0.23792705765572217
198,-500,49.625,-124.875,5,8,1.0,12,11,True,0.19802955665024632,0.175,0.18651477832512314,0.009852216748768473,0.9166666666666666,0.19802955665024632,0.175,0.01568627450980392,,0.18302568991310064,0.06996769405303278,4.84,1.138246174707704,0.2351748294850628
198,-499,49.625,-124.625,1,22,0.0,0,0,False,1.0,0.525,0.7625,0.0,,1.0,0.525,0.0,,0.26879365390003174,0.011410720335348921,,,
198,-497,49.625,-124.125,4,26,2.0,4,4,True,0.2481527093596059,0.625,0.43657635467980294,0.007389162561576354,1.0,0.2481527093596059,0.625,0.02981740481740482,,0.2450403693354554,0.009657849030115474,,,
198,-496,49.625,-123.875,7,6,12.5,29,18,True,0.14074595355383532,0.125,0.13287297677691767,0.014778325123152709,0.6206896551724138,0.14074595355383532,0.125,0.07327297800702055,134.0,0.017429265980048073,0.08632996051825507,3.82,0.8203113938436553,0.21474120257687312
198,-495,49.625,-123.625,1,23,0.0,10,6,True,1.0,0.55,0.775,0.0,0.6,1.0,0.55,0.023529411764705882,119.0,0.020626449209007802,0.04351043429183683,3.48,0.3672670048694667,0.1055364956521456
198,-493,49.625,-123.125,17,2,16.0,32,22,True,0.05650536076499565,0.025,0.040752680382497825,0.03940886699507389,0.6875,0.05650536076499565,0.025,0.16999695194882358,41.0,0.0315090745909798,0.041060256173988244,4.555,0.7088532255064489,0.15562090570942896
198,-487,49.625,-121.625,1,1,0.0,0,0,False,1.0,0.0,0.5,0.0,,1.0,0.0,0.24545454545454545,231.0,0.16859681981257224,0.06112657483313477,,,
198,-486,49.625,-121.375,4,19,2.0,2,2,True,0.2481527093596059,0.45,0.34907635467980297,0.007389162561576354,1.0,0.2481527093596059,0.45,0.025848502853850444,118.0,0.21773471987625578,0.025333462554980698,,,
198,-485,49.625,-121.125,7,2,6.0,7,5,True,0.14074595355383532,0.025,0.08287297677691766,0.014778325123152709,0.7142857142857143,0.14074595355383532,0.025,0.09842849548112705,124.0,0.35611798627082786,0.11027306530617857,3.795,0.43085029103953404,0.11353103848209066
198,-483,49.625,-120.625,1,12,0.0,0,0,False,1.0,0.275,0.6375,0.0,,1.0,0.275,1.0,190.0,0.2380301720305855,0.1767819377458345,,,
198,-482,49.625,-120.375,1,12,0.0,0,0,False,1.0,0.275,0.6375,0.0,,1.0,0.275,0.024426078971533514,137.0,0.30183583848919665,0.14567166953051525,,,
198,-479,49.625,-119.625,3,4,3.0,16,15,True,0.3316912972085385,0.075,0.20334564860426926,0.0049261083743842365,0.9375,0.3316912972085385,0.075,0.3843357588038439,192.0,0.6802061756416565,0.03825608629422957,4.91,2.5827749487880403,0.5260234111584603
198,-471,49.625,-117.625,2,8,1.0,12,12,True,0.4987684729064039,0.175,0.336884236453202,0.0024630541871921183,1.0,0.4987684729064039,0.175,0.7484848484848485,355.0,0.18270042711514728,0.09859579373679613,5.0,0.7730643338834287,0.15461286677668573
198,-470,49.625,-117.375,2,8,1.0,7,7,True,0.4987684729064039,0.175,0.336884236453202,0.0024630541871921183,1.0,0.4987684729064039,0.175,0.5356643356643357,430.0,0.285618878074738,0.24082355250730642,5.0,2.2822332847593025,0.4564466569518605
198,-469,49.625,-117.125,1,9,0.0,7,4,True,1.0,0.2,0.6,0.0,0.5714285714285714,1.0,0.2,0.003706972639011472,204.0,0.23265095626961288,0.11005341421628352,3.005,0.09654008698678312,0.03212648485417076
198,-468,49.625,-116.875,3,4,3.0,3,3,True,0.3316912972085385,0.075,0.20334564860426926,0.0049261083743842365,1.0,0.3316912972085385,0.075,0.0454589602316875,236.0,0.4556068738617931,0.10227212540709689,,,
198,-464,49.625,-115.875,1,17,0.0,5,3,True,1.0,0.4,0.7,0.0,0.6,1.0,0.4,0.0,202.0,0.25796133341856464,0.11864077883348648,3.0,0.8511700569589858,0.28372335231966195
198,-463,49.625,-115.625,1,13,0.0,0,0,False,1.0,0.3,0.65,0.0,,1.0,0.3,0.24545454545454545,185.0,0.3047146847354559,0.1976159190902058,,,
198,-461,49.625,-115.125,2,7,1.0,3,3,True,0.4987684729064039,0.15,0.32438423645320197,0.0024630541871921183,1.0,0.4987684729064039,0.15,0.24545454545454545,181.0,0.3948408501654266,0.053296231937868505,,,
